"","x"
"1733",NA
"1734",11.529
"1735",81.569
"1736",17.889
"1737",139.216
"1738",10.981
"1739",NA
"1740",56.387
"1741",NA
"1742",193.87
"1743",135.043
"1744",77.455
"1745",149.923
"1746",77.455
"1747",9.611
"1748",9.776
"1749",9.313
"1750",10.661
"1751",62.46
"1752",481.42
"1753",39.174
"1754",95.915
"1755",320.988
"1756",859.763
"1757",2387.087
"1758",NA
"1759",59.092
"1760",73.198
"1761",135.043
"1762",398.515
"1763",276.951
"1764",320.988
"1765",2860.871
"1766",211.963
"1767",NA
"1768",53.723
"1769",29.812
"1770",95.547
"1771",482.223
"1772",133.169
"1773",141.73
"1774",458.45
"1775",62.46
"1776",2860.871
"1777",39.174
"1778",518.271
"1779",518.271
"1780",638.107
"1781",45.446
"1782",156.156
"1783",58.627
"1784",135.043
"1785",234.703
"1786",405.29
"1787",1534.59
"1788",411.505
"1789",568.295
"1790",135.043
"1791",156.156
"1792",9.313
"1793",262.538
"1794",521.243
"1795",9.776
"1796",208.862
"1797",124.73
"1798",39.201
"1799",320.988
"1800",76.936
"1801",98.248
"1802",276.951
"1803",NA
"1804",5.876
"1805",9.776
"1806",9.611
"1807",72.306
"1808",53.723
"1809",905.86
"1810",320.988
"1811",8.851
"1812",172.833
"1813",81.234
"1814",277.908
"1815",9.796
"1816",113.53
"1817",267.583
"1818",95.915
"1819",72.001
"1820",60.908
"1821",35.555
"1822",39.201
"1823",1584.975
"1824",5.954
"1825",905.86
"1826",60.496
"1827",60.908
"1828",1534.59
"1829",482.223
"1830",48.8
"1831",253.709
"1832",78.37
"1833",13.658
"1834",7.739
"1835",48.603
"1836",78.37
"1837",39.201
"1838",262.538
"1839",262.538
"1840",60.908
"1841",46.602
"1842",17.889
"1843",9.313
"1844",2387.087
"1845",35.555
"1846",9.796
"1847",13.658
"1848",60.496
"1849",232.565
"1850",NA
"1851",211.93
"1852",77.505
"1853",129.517
"1854",59.935
"1855",77.455
"1856",81.569
"1857",53.607
"1858",77.455
"1859",194.341
"1860",211.963
"1861",84.083
"1862",39.201
"1863",45.446
"1864",53.864
"1865",15.601
"1866",105.867
"1867",220.828
"1868",2860.871
"1869",220.828
